issue_repo_url,issue_id,issue_number,label_id,label
https://api.github.com/repos/himani0115/Github_fetch_issues,806308511,2,2733531047,bug
https://api.github.com/repos/himani0115/live_streaming,816262891,1,2762771390,bug
issue_repo_url,issue_id,issue_number,label_id,label
https://api.github.com/repos/himani0115/Github_fetch_issues,806308511,2,2733531047,bug
https://api.github.com/repos/himani0115/live_streaming,816262891,1,2762771390,bug
